,predicted,volatility,accuracy,nValues
0,24198.103624952757,0.21397158519487075,2.3456971109843625,4
1,1786.016013654362,0.2327631383199664,3.081165327590035,4
2,299.5611842192199,0.4763480322059887,3.474075660353026,4
